id,name,field,get_pv,set_pv
1370,SR15A-PC-HSTR-05,b0,SR15A-PC-HSTR-05:I,SR15A-PC-HSTR-05:SETI
1370,SR15A-PC-HSTR-05,h_fofb_disabled,SR15A-PC-HSTR-05:FAST:DISABLED,
1370,SR15A-PC-HSTR-05,h_sofb_disabled,SR15A-PC-HSTR-05:SLOW:DISABLED,
1370,SR15A-PC-VSTR-05,a0,SR15A-PC-VSTR-05:I,SR15A-PC-VSTR-05:SETI
1370,SR15A-PC-VSTR-05,v_fofb_disabled,SR15A-PC-VSTR-05:FAST:DISABLED,
1370,SR15A-PC-VSTR-05,v_sofb_disabled,SR15A-PC-VSTR-05:SLOW:DISABLED,
1373,SR15A-PC-Q2AB-07,b1,SR15A-PC-Q2AB-07:I,SR15A-PC-Q2AB-07:SETI
1375,SR15C-DI-EBPM-05,x,SR15C-DI-EBPM-05:SA:X,
1375,SR15C-DI-EBPM-05,y,SR15C-DI-EBPM-05:SA:Y,
1375,SR15C-DI-EBPM-05,enabled,SR15C-DI-EBPM-05:CF:ENABLED_S,
1375,SR15C-DI-EBPM-05,x_fofb_disabled,SR15C-PC-HBPM-05:FAST:DISABLED,
1375,SR15C-DI-EBPM-05,x_sofb_disabled,SR15C-PC-HBPM-05:SLOW:DISABLED,
1375,SR15C-DI-EBPM-05,y_fofb_disabled,SR15C-PC-VBPM-05:FAST:DISABLED,
1375,SR15C-DI-EBPM-05,y_sofb_disabled,SR15C-PC-VBPM-05:SLOW:DISABLED,
1377,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1380,SR15A-PC-S2B-06,b2,SR15A-PC-S2B-06:I,SR15A-PC-S2B-06:SETI
1380,SR15A-PC-HSTR-06,b0,SR15A-PC-HSTR-06:I,SR15A-PC-HSTR-06:SETI
1380,SR15A-PC-HSTR-06,h_fofb_disabled,SR15A-PC-HSTR-06:FAST:DISABLED,
1380,SR15A-PC-HSTR-06,h_sofb_disabled,SR15A-PC-HSTR-06:SLOW:DISABLED,
1380,SR15A-PC-VSTR-06,a0,SR15A-PC-VSTR-06:I,SR15A-PC-VSTR-06:SETI
1380,SR15A-PC-VSTR-06,v_fofb_disabled,SR15A-PC-VSTR-06:FAST:DISABLED,
1380,SR15A-PC-VSTR-06,v_sofb_disabled,SR15A-PC-VSTR-06:SLOW:DISABLED,
1383,SR15A-PC-Q3B-08,b1,SR15A-PC-Q3B-08:I,SR15A-PC-Q3B-08:SETI
1385,SR15C-DI-EBPM-06,x,SR15C-DI-EBPM-06:SA:X,
1385,SR15C-DI-EBPM-06,y,SR15C-DI-EBPM-06:SA:Y,
1385,SR15C-DI-EBPM-06,enabled,SR15C-DI-EBPM-06:CF:ENABLED_S,
1385,SR15C-DI-EBPM-06,x_fofb_disabled,SR15C-PC-HBPM-06:FAST:DISABLED,
1385,SR15C-DI-EBPM-06,x_sofb_disabled,SR15C-PC-HBPM-06:SLOW:DISABLED,
1385,SR15C-DI-EBPM-06,y_fofb_disabled,SR15C-PC-VBPM-06:FAST:DISABLED,
1385,SR15C-DI-EBPM-06,y_sofb_disabled,SR15C-PC-VBPM-06:SLOW:DISABLED,
1387,SR15A-PC-Q2B-09,b1,SR15A-PC-Q2B-09:I,SR15A-PC-Q2B-09:SETI
1390,SR15A-PC-S1B-07,b2,SR15A-PC-S1B-07:I,SR15A-PC-S1B-07:SETI
1390,SR15A-PC-HSTR-07,b0,SR15A-PC-HSTR-07:I,SR15A-PC-HSTR-07:SETI
1390,SR15A-PC-HSTR-07,h_fofb_disabled,SR15A-PC-HSTR-07:FAST:DISABLED,
1390,SR15A-PC-HSTR-07,h_sofb_disabled,SR15A-PC-HSTR-07:SLOW:DISABLED,
1390,SR15A-PC-VSTR-07,a0,SR15A-PC-VSTR-07:I,SR15A-PC-VSTR-07:SETI
1390,SR15A-PC-VSTR-07,v_fofb_disabled,SR15A-PC-VSTR-07:FAST:DISABLED,
1390,SR15A-PC-VSTR-07,v_sofb_disabled,SR15A-PC-VSTR-07:SLOW:DISABLED,
1393,SR15A-PC-Q1B-10,b1,SR15A-PC-Q1B-10:I,SR15A-PC-Q1B-10:SETI
1395,SR15C-DI-EBPM-07,x,SR15C-DI-EBPM-07:SA:X,
1395,SR15C-DI-EBPM-07,y,SR15C-DI-EBPM-07:SA:Y,
1395,SR15C-DI-EBPM-07,enabled,SR15C-DI-EBPM-07:CF:ENABLED_S,
1395,SR15C-DI-EBPM-07,x_fofb_disabled,SR15C-PC-HBPM-07:FAST:DISABLED,
1395,SR15C-DI-EBPM-07,x_sofb_disabled,SR15C-PC-HBPM-07:SLOW:DISABLED,
1395,SR15C-DI-EBPM-07,y_fofb_disabled,SR15C-PC-VBPM-07:FAST:DISABLED,
1395,SR15C-DI-EBPM-07,y_sofb_disabled,SR15C-PC-VBPM-07:SLOW:DISABLED,
1411,SR16C-DI-EBPM-01,x,SR16C-DI-EBPM-01:SA:X,
1411,SR16C-DI-EBPM-01,y,SR16C-DI-EBPM-01:SA:Y,
1411,SR16C-DI-EBPM-01,enabled,SR16C-DI-EBPM-01:CF:ENABLED_S,
1411,SR16C-DI-EBPM-01,x_fofb_disabled,SR16C-PC-HBPM-01:FAST:DISABLED,
1411,SR16C-DI-EBPM-01,x_sofb_disabled,SR16C-PC-HBPM-01:SLOW:DISABLED,
1411,SR16C-DI-EBPM-01,y_fofb_disabled,SR16C-PC-VBPM-01:FAST:DISABLED,
1411,SR16C-DI-EBPM-01,y_sofb_disabled,SR16C-PC-VBPM-01:SLOW:DISABLED,
1413,SR16A-PC-Q1B-01,b1,SR16A-PC-Q1B-01:I,SR16A-PC-Q1B-01:SETI
1416,SR16A-PC-S1C-01,b2,SR16A-PC-S1C-01:I,SR16A-PC-S1C-01:SETI
1416,SR16A-PC-HSTR-01,b0,SR16A-PC-HSTR-01:I,SR16A-PC-HSTR-01:SETI
1416,SR16A-PC-HSTR-01,h_fofb_disabled,SR16A-PC-HSTR-01:FAST:DISABLED,
1416,SR16A-PC-HSTR-01,h_sofb_disabled,SR16A-PC-HSTR-01:SLOW:DISABLED,
1416,SR16A-PC-VSTR-01,a0,SR16A-PC-VSTR-01:I,SR16A-PC-VSTR-01:SETI
1416,SR16A-PC-VSTR-01,v_fofb_disabled,SR16A-PC-VSTR-01:FAST:DISABLED,
1416,SR16A-PC-VSTR-01,v_sofb_disabled,SR16A-PC-VSTR-01:SLOW:DISABLED,
1419,SR16A-PC-Q2B-02,b1,SR16A-PC-Q2B-02:I,SR16A-PC-Q2B-02:SETI
1421,SR16A-PC-Q3B-03,b1,SR16A-PC-Q3B-03:I,SR16A-PC-Q3B-03:SETI
1424,SR16A-PC-S2C-02,b2,SR16A-PC-S2C-02:I,SR16A-PC-S2C-02:SETI
1424,SR16A-PC-HSTR-02,b0,SR16A-PC-HSTR-02:I,SR16A-PC-HSTR-02:SETI
1424,SR16A-PC-HSTR-02,h_fofb_disabled,SR16A-PC-HSTR-02:FAST:DISABLED,
1424,SR16A-PC-HSTR-02,h_sofb_disabled,SR16A-PC-HSTR-02:SLOW:DISABLED,
1424,SR16A-PC-VSTR-02,a0,SR16A-PC-VSTR-02:I,SR16A-PC-VSTR-02:SETI
1424,SR16A-PC-VSTR-02,v_fofb_disabled,SR16A-PC-VSTR-02:FAST:DISABLED,
1424,SR16A-PC-VSTR-02,v_sofb_disabled,SR16A-PC-VSTR-02:SLOW:DISABLED,
1427,SR16C-DI-EBPM-02,x,SR16C-DI-EBPM-02:SA:X,
1427,SR16C-DI-EBPM-02,y,SR16C-DI-EBPM-02:SA:Y,
1427,SR16C-DI-EBPM-02,enabled,SR16C-DI-EBPM-02:CF:ENABLED_S,
1427,SR16C-DI-EBPM-02,x_fofb_disabled,SR16C-PC-HBPM-02:FAST:DISABLED,
1427,SR16C-DI-EBPM-02,x_sofb_disabled,SR16C-PC-HBPM-02:SLOW:DISABLED,
1427,SR16C-DI-EBPM-02,y_fofb_disabled,SR16C-PC-VBPM-02:FAST:DISABLED,
1427,SR16C-DI-EBPM-02,y_sofb_disabled,SR16C-PC-VBPM-02:SLOW:DISABLED,
1429,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1431,SR16A-PC-Q2AB-04,b1,SR16A-PC-Q2AB-04:I,SR16A-PC-Q2AB-04:SETI
1433,SR16C-DI-EBPM-03,x,SR16C-DI-EBPM-03:SA:X,
1433,SR16C-DI-EBPM-03,y,SR16C-DI-EBPM-03:SA:Y,
1433,SR16C-DI-EBPM-03,enabled,SR16C-DI-EBPM-03:CF:ENABLED_S,
1433,SR16C-DI-EBPM-03,x_fofb_disabled,SR16C-PC-HBPM-03:FAST:DISABLED,
1433,SR16C-DI-EBPM-03,x_sofb_disabled,SR16C-PC-HBPM-03:SLOW:DISABLED,
1433,SR16C-DI-EBPM-03,y_fofb_disabled,SR16C-PC-VBPM-03:FAST:DISABLED,
1433,SR16C-DI-EBPM-03,y_sofb_disabled,SR16C-PC-VBPM-03:SLOW:DISABLED,
1436,SR16A-PC-S2A-03,b2,SR16A-PC-S2A-03:I,SR16A-PC-S2A-03:SETI
1436,SR16A-PC-HSTR-03,b0,SR16A-PC-HSTR-03:I,SR16A-PC-HSTR-03:SETI
1436,SR16A-PC-HSTR-03,h_fofb_disabled,SR16A-PC-HSTR-03:FAST:DISABLED,
1436,SR16A-PC-HSTR-03,h_sofb_disabled,SR16A-PC-HSTR-03:SLOW:DISABLED,
1436,SR16A-PC-VSTR-03,a0,SR16A-PC-VSTR-03:I,SR16A-PC-VSTR-03:SETI
1436,SR16A-PC-VSTR-03,v_fofb_disabled,SR16A-PC-VSTR-03:FAST:DISABLED,
1436,SR16A-PC-VSTR-03,v_sofb_disabled,SR16A-PC-VSTR-03:SLOW:DISABLED,
1439,SR16A-PC-Q1AB-05,b1,SR16A-PC-Q1AB-05:I,SR16A-PC-Q1AB-05:SETI
1441,SR16C-DI-EBPM-04,x,SR16C-DI-EBPM-04:SA:X,
1441,SR16C-DI-EBPM-04,y,SR16C-DI-EBPM-04:SA:Y,
1441,SR16C-DI-EBPM-04,enabled,SR16C-DI-EBPM-04:CF:ENABLED_S,
1441,SR16C-DI-EBPM-04,x_fofb_disabled,SR16C-PC-HBPM-04:FAST:DISABLED,
1441,SR16C-DI-EBPM-04,x_sofb_disabled,SR16C-PC-HBPM-04:SLOW:DISABLED,
1441,SR16C-DI-EBPM-04,y_fofb_disabled,SR16C-PC-VBPM-04:FAST:DISABLED,
1441,SR16C-DI-EBPM-04,y_sofb_disabled,SR16C-PC-VBPM-04:SLOW:DISABLED,
1444,SR16A-PC-S1A-04,b2,SR16A-PC-S1A-04:I,SR16A-PC-S1A-04:SETI
1444,SR16A-PC-HSTR-04,b0,SR16A-PC-HSTR-04:I,SR16A-PC-HSTR-04:SETI
1444,SR16A-PC-HSTR-04,h_fofb_disabled,SR16A-PC-HSTR-04:FAST:DISABLED,
1444,SR16A-PC-HSTR-04,h_sofb_disabled,SR16A-PC-HSTR-04:SLOW:DISABLED,
1444,SR16A-PC-VSTR-04,a0,SR16A-PC-VSTR-04:I,SR16A-PC-VSTR-04:SETI
1444,SR16A-PC-VSTR-04,v_fofb_disabled,SR16A-PC-VSTR-04:FAST:DISABLED,
1444,SR16A-PC-VSTR-04,v_sofb_disabled,SR16A-PC-VSTR-04:SLOW:DISABLED,
1447,SR16A-PC-Q1AD-06,b1,SR16A-PC-Q1AD-06:I,SR16A-PC-Q1AD-06:SETI
1450,SR16A-PC-S2A-05,b2,SR16A-PC-S2A-05:I,SR16A-PC-S2A-05:SETI
1450,SR16A-PC-HSTR-05,b0,SR16A-PC-HSTR-05:I,SR16A-PC-HSTR-05:SETI
1450,SR16A-PC-HSTR-05,h_fofb_disabled,SR16A-PC-HSTR-05:FAST:DISABLED,
1450,SR16A-PC-HSTR-05,h_sofb_disabled,SR16A-PC-HSTR-05:SLOW:DISABLED,
1450,SR16A-PC-VSTR-05,a0,SR16A-PC-VSTR-05:I,SR16A-PC-VSTR-05:SETI
1450,SR16A-PC-VSTR-05,v_fofb_disabled,SR16A-PC-VSTR-05:FAST:DISABLED,
1450,SR16A-PC-VSTR-05,v_sofb_disabled,SR16A-PC-VSTR-05:SLOW:DISABLED,
1453,SR16A-PC-Q2AD-07,b1,SR16A-PC-Q2AD-07:I,SR16A-PC-Q2AD-07:SETI
1455,SR16C-DI-EBPM-05,x,SR16C-DI-EBPM-05:SA:X,
1455,SR16C-DI-EBPM-05,y,SR16C-DI-EBPM-05:SA:Y,
1455,SR16C-DI-EBPM-05,enabled,SR16C-DI-EBPM-05:CF:ENABLED_S,
1455,SR16C-DI-EBPM-05,x_fofb_disabled,SR16C-PC-HBPM-05:FAST:DISABLED,
1455,SR16C-DI-EBPM-05,x_sofb_disabled,SR16C-PC-HBPM-05:SLOW:DISABLED,
1455,SR16C-DI-EBPM-05,y_fofb_disabled,SR16C-PC-VBPM-05:FAST:DISABLED,
1455,SR16C-DI-EBPM-05,y_sofb_disabled,SR16C-PC-VBPM-05:SLOW:DISABLED,
1458,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1461,SR16A-PC-S2D-06,b2,SR16A-PC-S2D-06:I,SR16A-PC-S2D-06:SETI
1461,SR16A-PC-HSTR-06,b0,SR16A-PC-HSTR-06:I,SR16A-PC-HSTR-06:SETI
1461,SR16A-PC-HSTR-06,h_fofb_disabled,SR16A-PC-HSTR-06:FAST:DISABLED,
1461,SR16A-PC-HSTR-06,h_sofb_disabled,SR16A-PC-HSTR-06:SLOW:DISABLED,
1461,SR16A-PC-VSTR-06,a0,SR16A-PC-VSTR-06:I,SR16A-PC-VSTR-06:SETI
1461,SR16A-PC-VSTR-06,v_fofb_disabled,SR16A-PC-VSTR-06:FAST:DISABLED,
1461,SR16A-PC-VSTR-06,v_sofb_disabled,SR16A-PC-VSTR-06:SLOW:DISABLED,
1464,SR16A-PC-Q3D-08,b1,SR16A-PC-Q3D-08:I,SR16A-PC-Q3D-08:SETI
1466,SR16C-DI-EBPM-06,x,SR16C-DI-EBPM-06:SA:X,
1466,SR16C-DI-EBPM-06,y,SR16C-DI-EBPM-06:SA:Y,
1466,SR16C-DI-EBPM-06,enabled,SR16C-DI-EBPM-06:CF:ENABLED_S,
1466,SR16C-DI-EBPM-06,x_fofb_disabled,SR16C-PC-HBPM-06:FAST:DISABLED,
1466,SR16C-DI-EBPM-06,x_sofb_disabled,SR16C-PC-HBPM-06:SLOW:DISABLED,
1466,SR16C-DI-EBPM-06,y_fofb_disabled,SR16C-PC-VBPM-06:FAST:DISABLED,
1466,SR16C-DI-EBPM-06,y_sofb_disabled,SR16C-PC-VBPM-06:SLOW:DISABLED,
1468,SR16A-PC-Q2D-09,b1,SR16A-PC-Q2D-09:I,SR16A-PC-Q2D-09:SETI
1471,SR16A-PC-S1D-07,b2,SR16A-PC-S1D-07:I,SR16A-PC-S1D-07:SETI
1471,SR16A-PC-HSTR-07,b0,SR16A-PC-HSTR-07:I,SR16A-PC-HSTR-07:SETI
1471,SR16A-PC-HSTR-07,h_fofb_disabled,SR16A-PC-HSTR-07:FAST:DISABLED,
1471,SR16A-PC-HSTR-07,h_sofb_disabled,SR16A-PC-HSTR-07:SLOW:DISABLED,
1471,SR16A-PC-VSTR-07,a0,SR16A-PC-VSTR-07:I,SR16A-PC-VSTR-07:SETI
1471,SR16A-PC-VSTR-07,v_fofb_disabled,SR16A-PC-VSTR-07:FAST:DISABLED,
1471,SR16A-PC-VSTR-07,v_sofb_disabled,SR16A-PC-VSTR-07:SLOW:DISABLED,
1474,SR16A-PC-Q1D-10,b1,SR16A-PC-Q1D-10:I,SR16A-PC-Q1D-10:SETI
1476,SR16C-DI-EBPM-07,x,SR16C-DI-EBPM-07:SA:X,
1476,SR16C-DI-EBPM-07,y,SR16C-DI-EBPM-07:SA:Y,
1476,SR16C-DI-EBPM-07,enabled,SR16C-DI-EBPM-07:CF:ENABLED_S,
1476,SR16C-DI-EBPM-07,x_fofb_disabled,SR16C-PC-HBPM-07:FAST:DISABLED,
1476,SR16C-DI-EBPM-07,x_sofb_disabled,SR16C-PC-HBPM-07:SLOW:DISABLED,
1476,SR16C-DI-EBPM-07,y_fofb_disabled,SR16C-PC-VBPM-07:FAST:DISABLED,
1476,SR16C-DI-EBPM-07,y_sofb_disabled,SR16C-PC-VBPM-07:SLOW:DISABLED,
1478,LI-RF-MOSC-01,f,LI-RF-MOSC-01:FREQ,LI-RF-MOSC-01:FREQ_SET
1481,SR17C-DI-EBPM-01,x,SR17C-DI-EBPM-01:SA:X,
1481,SR17C-DI-EBPM-01,y,SR17C-DI-EBPM-01:SA:Y,
1481,SR17C-DI-EBPM-01,enabled,SR17C-DI-EBPM-01:CF:ENABLED_S,
1481,SR17C-DI-EBPM-01,x_fofb_disabled,SR17C-PC-HBPM-01:FAST:DISABLED,
1481,SR17C-DI-EBPM-01,x_sofb_disabled,SR17C-PC-HBPM-01:SLOW:DISABLED,
1481,SR17C-DI-EBPM-01,y_fofb_disabled,SR17C-PC-VBPM-01:FAST:DISABLED,
1481,SR17C-DI-EBPM-01,y_sofb_disabled,SR17C-PC-VBPM-01:SLOW:DISABLED,
1483,SR17A-PC-Q1D-01,b1,SR17A-PC-Q1D-01:I,SR17A-PC-Q1D-01:SETI
1486,SR17A-PC-S1D-01,b2,SR17A-PC-S1D-01:I,SR17A-PC-S1D-01:SETI
1486,SR17A-PC-HSTR-01,b0,SR17A-PC-HSTR-01:I,SR17A-PC-HSTR-01:SETI
1486,SR17A-PC-HSTR-01,h_fofb_disabled,SR17A-PC-HSTR-01:FAST:DISABLED,
1486,SR17A-PC-HSTR-01,h_sofb_disabled,SR17A-PC-HSTR-01:SLOW:DISABLED,
1486,SR17A-PC-VSTR-01,a0,SR17A-PC-VSTR-01:I,SR17A-PC-VSTR-01:SETI
1486,SR17A-PC-VSTR-01,v_fofb_disabled,SR17A-PC-VSTR-01:FAST:DISABLED,
1486,SR17A-PC-VSTR-01,v_sofb_disabled,SR17A-PC-VSTR-01:SLOW:DISABLED,
1489,SR17A-PC-Q2D-02,b1,SR17A-PC-Q2D-02:I,SR17A-PC-Q2D-02:SETI
1491,SR17A-PC-Q3D-03,b1,SR17A-PC-Q3D-03:I,SR17A-PC-Q3D-03:SETI
1494,SR17A-PC-S2D-02,b2,SR17A-PC-S2D-02:I,SR17A-PC-S2D-02:SETI
1494,SR17A-PC-HSTR-02,b0,SR17A-PC-HSTR-02:I,SR17A-PC-HSTR-02:SETI
1494,SR17A-PC-HSTR-02,h_fofb_disabled,SR17A-PC-HSTR-02:FAST:DISABLED,
1494,SR17A-PC-HSTR-02,h_sofb_disabled,SR17A-PC-HSTR-02:SLOW:DISABLED,
1494,SR17A-PC-VSTR-02,a0,SR17A-PC-VSTR-02:I,SR17A-PC-VSTR-02:SETI
1494,SR17A-PC-VSTR-02,v_fofb_disabled,SR17A-PC-VSTR-02:FAST:DISABLED,
1494,SR17A-PC-VSTR-02,v_sofb_disabled,SR17A-PC-VSTR-02:SLOW:DISABLED,
1497,SR17C-DI-EBPM-02,x,SR17C-DI-EBPM-02:SA:X,
1497,SR17C-DI-EBPM-02,y,SR17C-DI-EBPM-02:SA:Y,
1497,SR17C-DI-EBPM-02,enabled,SR17C-DI-EBPM-02:CF:ENABLED_S,
1497,SR17C-DI-EBPM-02,x_fofb_disabled,SR17C-PC-HBPM-02:FAST:DISABLED,
1497,SR17C-DI-EBPM-02,x_sofb_disabled,SR17C-PC-HBPM-02:SLOW:DISABLED,
1497,SR17C-DI-EBPM-02,y_fofb_disabled,SR17C-PC-VBPM-02:FAST:DISABLED,
1497,SR17C-DI-EBPM-02,y_sofb_disabled,SR17C-PC-VBPM-02:SLOW:DISABLED,
1499,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1501,SR17A-PC-Q2AD-04,b1,SR17A-PC-Q2AD-04:I,SR17A-PC-Q2AD-04:SETI
1503,SR17C-DI-EBPM-03,x,SR17C-DI-EBPM-03:SA:X,
1503,SR17C-DI-EBPM-03,y,SR17C-DI-EBPM-03:SA:Y,
1503,SR17C-DI-EBPM-03,enabled,SR17C-DI-EBPM-03:CF:ENABLED_S,
1503,SR17C-DI-EBPM-03,x_fofb_disabled,SR17C-PC-HBPM-03:FAST:DISABLED,
1503,SR17C-DI-EBPM-03,x_sofb_disabled,SR17C-PC-HBPM-03:SLOW:DISABLED,
1503,SR17C-DI-EBPM-03,y_fofb_disabled,SR17C-PC-VBPM-03:FAST:DISABLED,
1503,SR17C-DI-EBPM-03,y_sofb_disabled,SR17C-PC-VBPM-03:SLOW:DISABLED,
1506,SR17A-PC-S2A-03,b2,SR17A-PC-S2A-03:I,SR17A-PC-S2A-03:SETI
1506,SR17A-PC-HSTR-03,b0,SR17A-PC-HSTR-03:I,SR17A-PC-HSTR-03:SETI
1506,SR17A-PC-HSTR-03,h_fofb_disabled,SR17A-PC-HSTR-03:FAST:DISABLED,
1506,SR17A-PC-HSTR-03,h_sofb_disabled,SR17A-PC-HSTR-03:SLOW:DISABLED,
1506,SR17A-PC-VSTR-03,a0,SR17A-PC-VSTR-03:I,SR17A-PC-VSTR-03:SETI
1506,SR17A-PC-VSTR-03,v_fofb_disabled,SR17A-PC-VSTR-03:FAST:DISABLED,
1506,SR17A-PC-VSTR-03,v_sofb_disabled,SR17A-PC-VSTR-03:SLOW:DISABLED,
1509,SR17A-PC-Q1AD-05,b1,SR17A-PC-Q1AD-05:I,SR17A-PC-Q1AD-05:SETI
1511,SR17C-DI-EBPM-04,x,SR17C-DI-EBPM-04:SA:X,
1511,SR17C-DI-EBPM-04,y,SR17C-DI-EBPM-04:SA:Y,
1511,SR17C-DI-EBPM-04,enabled,SR17C-DI-EBPM-04:CF:ENABLED_S,
1511,SR17C-DI-EBPM-04,x_fofb_disabled,SR17C-PC-HBPM-04:FAST:DISABLED,
1511,SR17C-DI-EBPM-04,x_sofb_disabled,SR17C-PC-HBPM-04:SLOW:DISABLED,
1511,SR17C-DI-EBPM-04,y_fofb_disabled,SR17C-PC-VBPM-04:FAST:DISABLED,
1511,SR17C-DI-EBPM-04,y_sofb_disabled,SR17C-PC-VBPM-04:SLOW:DISABLED,
1514,SR17A-PC-S1A-04,b2,SR17A-PC-S1A-04:I,SR17A-PC-S1A-04:SETI
1514,SR17A-PC-HSTR-04,b0,SR17A-PC-HSTR-04:I,SR17A-PC-HSTR-04:SETI
1514,SR17A-PC-HSTR-04,h_fofb_disabled,SR17A-PC-HSTR-04:FAST:DISABLED,
1514,SR17A-PC-HSTR-04,h_sofb_disabled,SR17A-PC-HSTR-04:SLOW:DISABLED,
1514,SR17A-PC-VSTR-04,a0,SR17A-PC-VSTR-04:I,SR17A-PC-VSTR-04:SETI
1514,SR17A-PC-VSTR-04,v_fofb_disabled,SR17A-PC-VSTR-04:FAST:DISABLED,
1514,SR17A-PC-VSTR-04,v_sofb_disabled,SR17A-PC-VSTR-04:SLOW:DISABLED,
1517,SR17A-PC-Q1AB-06,b1,SR17A-PC-Q1AB-06:I,SR17A-PC-Q1AB-06:SETI
1520,SR17A-PC-S2A-05,b2,SR17A-PC-S2A-05:I,SR17A-PC-S2A-05:SETI
1520,SR17A-PC-HSTR-05,b0,SR17A-PC-HSTR-05:I,SR17A-PC-HSTR-05:SETI
1520,SR17A-PC-HSTR-05,h_fofb_disabled,SR17A-PC-HSTR-05:FAST:DISABLED,
1520,SR17A-PC-HSTR-05,h_sofb_disabled,SR17A-PC-HSTR-05:SLOW:DISABLED,
1520,SR17A-PC-VSTR-05,a0,SR17A-PC-VSTR-05:I,SR17A-PC-VSTR-05:SETI
1520,SR17A-PC-VSTR-05,v_fofb_disabled,SR17A-PC-VSTR-05:FAST:DISABLED,
1520,SR17A-PC-VSTR-05,v_sofb_disabled,SR17A-PC-VSTR-05:SLOW:DISABLED,
1523,SR17A-PC-Q2AB-07,b1,SR17A-PC-Q2AB-07:I,SR17A-PC-Q2AB-07:SETI
1525,SR17C-DI-EBPM-05,x,SR17C-DI-EBPM-05:SA:X,
1525,SR17C-DI-EBPM-05,y,SR17C-DI-EBPM-05:SA:Y,
1525,SR17C-DI-EBPM-05,enabled,SR17C-DI-EBPM-05:CF:ENABLED_S,
1525,SR17C-DI-EBPM-05,x_fofb_disabled,SR17C-PC-HBPM-05:FAST:DISABLED,
1525,SR17C-DI-EBPM-05,x_sofb_disabled,SR17C-PC-HBPM-05:SLOW:DISABLED,
1525,SR17C-DI-EBPM-05,y_fofb_disabled,SR17C-PC-VBPM-05:FAST:DISABLED,
1525,SR17C-DI-EBPM-05,y_sofb_disabled,SR17C-PC-VBPM-05:SLOW:DISABLED,
1527,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1530,SR17A-PC-S2C-06,b2,SR17A-PC-S2C-06:I,SR17A-PC-S2C-06:SETI
1530,SR17A-PC-HSTR-06,b0,SR17A-PC-HSTR-06:I,SR17A-PC-HSTR-06:SETI
1530,SR17A-PC-HSTR-06,h_fofb_disabled,SR17A-PC-HSTR-06:FAST:DISABLED,
1530,SR17A-PC-HSTR-06,h_sofb_disabled,SR17A-PC-HSTR-06:SLOW:DISABLED,
1530,SR17A-PC-VSTR-06,a0,SR17A-PC-VSTR-06:I,SR17A-PC-VSTR-06:SETI
1530,SR17A-PC-VSTR-06,v_fofb_disabled,SR17A-PC-VSTR-06:FAST:DISABLED,
1530,SR17A-PC-VSTR-06,v_sofb_disabled,SR17A-PC-VSTR-06:SLOW:DISABLED,
1533,SR17A-PC-Q3B-08,b1,SR17A-PC-Q3B-08:I,SR17A-PC-Q3B-08:SETI
1535,SR17C-DI-EBPM-06,x,SR17C-DI-EBPM-06:SA:X,
1535,SR17C-DI-EBPM-06,y,SR17C-DI-EBPM-06:SA:Y,
1535,SR17C-DI-EBPM-06,enabled,SR17C-DI-EBPM-06:CF:ENABLED_S,
1535,SR17C-DI-EBPM-06,x_fofb_disabled,SR17C-PC-HBPM-06:FAST:DISABLED,
1535,SR17C-DI-EBPM-06,x_sofb_disabled,SR17C-PC-HBPM-06:SLOW:DISABLED,
1535,SR17C-DI-EBPM-06,y_fofb_disabled,SR17C-PC-VBPM-06:FAST:DISABLED,
1535,SR17C-DI-EBPM-06,y_sofb_disabled,SR17C-PC-VBPM-06:SLOW:DISABLED,
1537,SR17A-PC-Q2B-09,b1,SR17A-PC-Q2B-09:I,SR17A-PC-Q2B-09:SETI
1540,SR17A-PC-S1C-07,b2,SR17A-PC-S1C-07:I,SR17A-PC-S1C-07:SETI
1540,SR17A-PC-HSTR-07,b0,SR17A-PC-HSTR-07:I,SR17A-PC-HSTR-07:SETI
1540,SR17A-PC-HSTR-07,h_fofb_disabled,SR17A-PC-HSTR-07:FAST:DISABLED,
1540,SR17A-PC-HSTR-07,h_sofb_disabled,SR17A-PC-HSTR-07:SLOW:DISABLED,
1540,SR17A-PC-VSTR-07,a0,SR17A-PC-VSTR-07:I,SR17A-PC-VSTR-07:SETI
1540,SR17A-PC-VSTR-07,v_fofb_disabled,SR17A-PC-VSTR-07:FAST:DISABLED,
1540,SR17A-PC-VSTR-07,v_sofb_disabled,SR17A-PC-VSTR-07:SLOW:DISABLED,
1543,SR17A-PC-Q1B-10,b1,SR17A-PC-Q1B-10:I,SR17A-PC-Q1B-10:SETI
1545,SR17C-DI-EBPM-07,x,SR17C-DI-EBPM-07:SA:X,
1545,SR17C-DI-EBPM-07,y,SR17C-DI-EBPM-07:SA:Y,
1545,SR17C-DI-EBPM-07,enabled,SR17C-DI-EBPM-07:CF:ENABLED_S,
